foodId,Title,Category,Ingredients,Total_Ingredients,Steps,Total_Steps,Loves
8315,sambel tempe penyet cabe ijo,tempe,"cabe ijo , tempe , bawang putih , bawang merah , tomat",5,"1) Iris tempe persegi empat kecil, lalu goreng
2) Rebus cabe ijo dan bawang putih. Lalu tumis bersamaan dengan bawang merah dan tomat. Beri garam dan gula secukupnya. Masukkan tempe yg sudah digoreng
3) Sambel tempe penyet cabe ijo siap dihidangkan",3,4
8322,sayur bening bayam timun tahu ,tahu,"bayam , timun , tahu , tomat , cabai hijau , bawang putih , garam , penyedap",9,"1) Cuci bayam, timun, tomat, dan cabai
2) Iris bawang putih, timun, tahu tomat, cabai iris menyerong
3) Rebus air tunggu sampai air agak mendidih masukan bawang putih, garam dan penyedap rasa tunggu beberapa saat
4) Saat air mendidih masukan bayam, timun, tahu, tomat, cabai hijau, aduk, tunggu sampai layu
5) Tes rasa dan angkat",5,4
8325,tumis kangkung ayam,ayam,"kangkung , potong daging ayam goreng dada nya , bawang merah , bawang putih , tomat , bumbu penyedap , merica , gula pasir , mecin",9,"1) Cuci bersih kangkung setelah di potong2
2) Iris bawang merah, bawang putih, tomat lalu tumis bawang merah dan bawang putih hingga harum masukan ayam goreng yg telah di suir kecil kecil aduk tambahkan kangkung dan sedikit air masak lalu tambahkan bumbu penyedap, tomat, gula pasir, mecin secukupnya masak hingga matang
3) Tumis kangkung ayam siap disantap",3,4
8330,martabak tahu seuhah pedas ,tahu,"tahu putih peras buang airnya , telor ayam , sosis , bawang daun , wortel , kulit lumpia , bumbu halus , merica , bawang putih , bawang merah , cabe rawit , garam , masako",8,"1) Iris bawang daun, wortel, sosis kecil2
2) Campur semua bahan, dan bumbu halus aduk rata
3) Bungkus dg kulit lumpia
4) Goreng hingga kekuningan. Sajikan.",4,4
8332,tahu penyet kemangi,tahu,"tahu putih goreng matang , cabe rawit merah , bawang putih , bawang merah , kemiri , kecap manis , kemangi , garam , penyedap",9,"1) Goreng cabe rawit,bawang putih,bawang merah,kemiri sampai matang kemudian ulek hingga halus.
2) Setelah halus campurkan tahu lalu ulek kasar.
3) Tambahkan kecap manis,garam,penyedap rasa.ulek sampai rata.
4) Terakhir tambahkan kemangi,aduk rata.koreksi rasa & siap untuk dinikmati",4,4
8334,perkedel tahu wortel sederhana,tahu,"tahu putih , batang wortel potong , masako ayam , lada , telur ayam kocok , terigu , minyak",7,"1) Hancurkan tahu dalam baskom
2) Campurkan wortel yang telah di potong-potong, lada bubuk, masako, telur dan terigu
3) Uleni hingga semua tercampur
4) Ambil menggunakan sendok makan, masukkan ke dalam minyak panas, goreng hingga berwarna kecoklatan.",4,4
8335,perkedel tahu simple ala ala,tahu,"blok tahu p t haluskan , telur ayam , bawang putih dihaluskan , garam n merica , penyedap , minyak goreng",6,"1) Campur semua bahan jadi 1, aduk rata
2) Panaskan minyak utk menggoreng
3) Ambil sendok makan, cetak tahu menggunakan sendok dan goreng smp kuning kecoklatan
4) Siap utk disantap.",4,4
8342,tumis buncis kelor telur sosis balita ,telur,"batang buncis , segengam daun kelor , telur ayam , air , margarin , bumbu , bawang putih , garam , gula",9,"1) Blender Buncis, Dn.Kelor, Telur, Bw.Putih, garam, gula dan Sdikit Air. (Jangan terlalu halus)
2) Tumis dengan margarin secukupnya sampai matang dan bergerindil
3) Masukan sosis. Dan tambahkan Air secukupnya untuk kuahnya (selera)
4) Tes rasa.
5) Siap dihidangkan untuk anak2, bebas MSG.",5,4
8344,cheese chicken nugets,ayam,"fillet dada ayam , cheddar , garam , merica , telur , maizena , tepung panir , bawang putih , wortel import",9,"1) Haluskan daging ayam dengan blender (jangan sampai terlalu halus) di tambah bawang putih, merica, garam
2) Parut keju dan wortel dan sisihkan
3) Campur daging ayam yg sudah di giling dengan tepung maizena, 2 butir telur, keju parut dan wortel
4) Kukus bahan2 yang sudah tercampur selama 30 menit, setelah itu dinginkan
5) Potong2 sesuai selera, di balur dengan telur dan tepung roti. Lalu masukan ke dalam kulkas dan siap di hidangkan",5,4
8345,martabak tahu kulit pangsit,tahu,"tahu cina , kornet , telur , daun bawang , halus , kulit pangsit , penyedap , garam",7,"1) Haluskan tahu dengan garpu, lalu masukkan kornet, telur, daun bawang, penyedap rasa dan garam. Aduk rata.
2) Ambil selembar kulit pangsit, kemudian isi dengan 1 sendok adonan tahu, lipat. Goreng dengan minyak panas. Angkat dan sajikan dengan sambal botol.
3) Tips : goreng dengan minyak panas, kalo sudah agak coklat baru balik, dan jangan terlalu banyak dibolak balik agar tidak makan minyak. Bisa juga dengan variasi isiian lainnya ya.",3,4
8349,tumis kangkung dg bawang bombay n sosis ikan tuna,ikan,"kangkung , siangi n , sosis ikan tuna secukupx , potong , kecap ikan , air secukupx , garam halus secukupx , gula pasir secukupx , diparut dg parutan keju , bawang bombai , kupas n , bawang putih , kupas n",9,"1) Tumis Bawang Bombay n Bawang Putih Juga Sosis Ikan Tuna Dengan 2 Sdm Minyak Goreng n Minyak Wijen, Tumis Hingga Aromax Harum/ Matang, Setelah Itu Tambahkan Air(200 Ml) Setelah Mulai Mendidih Tambahkan Kangkung n Kecap Ikan,,, Biarkan Hingga Kangkung Mulai Layu, Setelah Kangkung Mulai Layu Tambahkan Garam n Gula Pasir Secukupx Koreksi Rasa Jika Sudah Pas Biarkan Dulu Hingga 5 Menit, Setelah Itu Matikan Kompor...",3,4
8353,kuah marak kambing ainal,kambing,"kambing muda , bawang daun rajang putihnya , bawang merah , bawang putih , kunyit , jahe , tomat , cengkeh , kapulaga , belimbing sayur",10,"1) Peristo kambing sampe empuk
2) Haluskan bawang merah,bawang putih, kunyit, jahe
3) Tumis bawang daun dan bumbu yg di haluskan sampe harum masukan cengkeh dan kapulaga
4) Masukan bumbu yg sudah di tumis ke dalam air kaldu dan kambing yg sudah empuk masukan tomat dan belimbing jangan lupa garam tunggu mendidih, sudah matang siap di nikmati",4,4
8356,tahu tempe terong panggang sambel bawang no oil no salt ,tempe,"tahu , potong tipis , tempe , potong tipis , terong , potong tipis , sambel bawang , cabe rawit , bawang putih , bawang merah",7,"1) Panggang tempe, tahu dan terong diatas teflon anti lengket hingga kecoklatan. Tata di piring
2) Bakar bawang putih dan bawang merah hingga melunak. Buang bagian gosongnya. Sangrai cabe rawit hingga wangi
3) Ulek bawang putih, bawang merah dan cabe rawit hingga halus. Sajikan dgn tahu, tempe dan terong panggang
4) Note : cara saya makan, ambil tahu, oles sambel, letakkan 1/2 bagian terong diatasnya, oles sambel, letakkan tempe, oles sambel, lipat sisa terong keatas tempe, makan
5) Note 2 : tahunya lembab, tempe gurih kering, terong manis, sambel gurih bawang",5,4
8360,sambel goreng tempe kacang,tempe,"tempe , kacang sangrai , bumbu halus , bawang merah , bawang putih , kecap manis , gula merah , gula garam , cabe marah",9,"1) Potong tempe bisa tipis2 atau kotak sesuai selera lalu goreng setengah matang angkat dan tiriskan
2) Haluskan bumbu lalu tumis hingga harum tambahkan air masak hingga mengental lalu tes rasa jika sudah pas maukkan tempe dan kacang aduk hingga rata, bila sudah rata angkat dan siap disajikan",2,4
8361,sawi tahu lada hitam,tahu,"bonggol sawi me , pokchoy , tahu potong dadu , goreng bentar , bawang bombai , bawang putih , cabe rawit , saus tiram , lada , merica bubuk suka pedas , gula , garam , penyedap",9,"1) Tumis bombay sampai agak layu,masukkan bawang putih dan cabe sampai harum, cabe
2) Tambahkan sawi (yg gasuka sawi tekstur kriuk boleh direbus dulu bentar trs siram air dingin)
3) Siram air secukupnya, masukkan tahu goreng lalu saus tiram, lada hitam, merica, Gula Garam penyedap
4) Test rasa (yg suka kuah kental boleh tambah 1 sendok maizena larutkan dlm 3sendok air), sajikan hangat",4,4
8363,sambel tempe a k a tempe penyet,tempe,"papan tempe , bumbu tempe goreng , ketumbar , bawang putih , garam , bumbu sambel tempe , bawang putih , cabe rawit , garam , penyedap",10,"1) Haluskan bumbu tempe goreng. Baluri tempe yang sudah diiris dengan bumbu hingga rata. Goreng tempe sampai matang. Sisihkan
2) Haluskan bumbu sambel tempe menggunakan cobek. Ulek"" tempe dan bumbu hingga tercampur rata. Cek rasa.
3) Hmm yummy. Bikinnya cepet, gampang banget. Apalagi mamnya sama nasi hangat. Hmm mantep.",3,4
8364,sambel tahu terong,tahu,"terong , tahu , telur rebus , bumbu halus , bawang merah , bawang putih , cabe merah , cabe rawit , tomat",9,"1) Goreng.. Tahu(setengah matang) terong(smpai layu) dan telur.. Angkat sisihkn..
2) Haluskan bumbu halus.. Lalu tumis smpai bau nya harum..kasih garam, gula test rasa...
3) Bila sudah enak.. Msukan tahu, terong, telur ya...
4) Aduk rata..tunggu sebntar.. Angkat sajikan",4,4
8374,tahu saos telor asin,tahu,"tahu , potong , tepung bumbu , minyak utk , saosnya , bawang putih , memarkan , telur asin , tepung bumbu sisa melumuri tahu , air , garam , royco",9,"1) Lumuri potongan tahu dg tepung bumbu, biarkan meresap
2) Panaskan minyak, goreng tahu hingga warna kekuningan, angkat, tiriskan, sisihkan
3) Buat saosnya: belah dua telur asin, keruk putih & kuningnya, hancurkan, masukkan ke wadah yg ada sisa tepung tahu tadi, beri air, aduk rata, sisihkan
4) Tumis bawang putih, hingga harum, masukkan larutan tepung & telur asin tadi, aduk rata sampai mengental, jgn lupa beri garam& royco, cek rasa
5) Siram ke atas tahu goreng tadi, sajikan selagi hangat.",5,4
8375,tahu santan simple,tahu,"papan tahu malang , santan kara , bawang merah cincang , bawang putih cincang , biji cabe rawit , kunyit , garem , gula , air",9,"1) Tumis bawang merah dan bawang putih. Masukkan kunyit tunggu harum
2) Masukkan air tambah santen kasi garem gula dan cabe rawit
3) Masukkan tahu yg udah dipotong
4) Tunggu sampe bumbu meresap koreksi rasa
5) Selesaai. Alhamdulillah.",5,4
8377,tahu solet,tahu,"potong tahu cina tahu putih , bumbu dihaluskan , cabe merah , cabe rawit , bawang putih , petis , kecap manis , kacang tanah goreng , garam , minyak goreng",10,"1) Potong-potong tahu cina, larutkan garam dengan air, kemudian rendam tahu kurleb 15 menit
2) Goreng tahu sampai matang
3) Goreng cabe merah, cabe rawit, bawang putih, kemudian ulek dengan kacang tanah sampai halus
4) Jika bumbu kacang sudah halus masukkan petis, ulek sampai rata kemudian beri kecap manis, tes rasa
5) Cocol tahu goreng dengan sambel petis",5,4
8381,perkedel tahu ala anak kost,tahu,"tahu putih , wortel dipotong dadu , tepung bumbu sasa , telur ayam , daun bawang seledri , garam , penyedap lada",6,"1) Lumatkan Tahu menggunakan Garpu hingga lembut
2) Masukan Wortel, Daun Bawang, Telur Ayam, Tepung Bumbu Serbaguna, Garam, Penyedap Rasa dan Lada ke dalam wadah yg berisi Tahu
3) Bentuk Perkedel menggunakan Sendok
4) Goreng hingga matang dan Sajikan",4,4
8386,sambel goreng full udang,udang,"udang ukkecil , kupas kepala buntut , kentang kupas potong kotak , cvabe merah kriting , cabe rawit merah , bawang merah , bawang putih , kemiri , daun jeruk , garam , gula , penyedap , gula , merah",9,"1) Goreng kentang...
2) Haluskan bawangmerah bawang putih kemiri dan cabe
3) Lalu tumis bu!mbu halus sampai harum masuk garam,gula,penyedap
4) Masukan udang,aduk sampai berubah warna kemudian kentang aduk dan tambahkan air sedikit masak sampai matang..jadi deh..siap dihidangkan",4,4
8392,tahu sutra goreng,tahu,"kotak tahu sutra , tepung ayam goreng sajiku , maizena , cabe rawit rajang , bawang merah rajang , air jeruk nipis , kecap manis , minyak mengoreng",8,"1) Keluarkan tahu dari kotak tiriskan sebentar dan potong ikut selera.satukan tepung ayam goreng dan maizena aduk rata celupkan tahu ke tepung dan goreng di minyak panas goreng sampai matang tiriskan
2) Satukan bawang cabe kicap air jeruk nipis aduk rata sajikan dengan tahu",2,4
8394,lumpia tempe,tempe,"kulit lumpia , papan tempe , garam , bawang putih , penyedap , minyak",6,"1) Haluskan bawang putih dan garam lalu masukan sedikit air
2) Iris tempe agak tebal dan masukan ke dalam air bawang putih dan garam lalu goreng hingga garing
3) Uleg tempe tadi beri penyedap rasa lalu letakan pada kulit lumpa dan gulung
4) Goreng hingga kecoklatan
5) Sajikan",5,4
8395,cah cesim tahu putih sosis,tahu,"caesim sawi hijau , kotak tahu putih , sosis ayam , bawang putih , bawang merah , gula , saos tiram , tepung maizenna",8,"1) Cuci bersih sawi dengan air mengalir kemudian potong2 sesuai selera. Potong dadu tahu putih, kemudian rendam cucu dengan air matang. Iris miring sosis.
2) Potong atau geprek bawang putih dan iris bawang merah untuk menumis.
3) Panaskan minyak di teflon, tumis bumbu yg sudah di iris hingga harum dan layu, kemudian masukan tahu,sosis lalu masukan saos tiram, lada, garam kemudian tes rasa.
4) Masukan sawi hijau, dan masukan maizenna yg sudh dilarutkan dengan air setengah gelas. Kemudian aduk rata hingga mengental, kemudian tiriskan atau hidangkan.
5) Selamat mencoba dan selamat makan. Happy cooking",5,4
8396,tumis kailan telur orak arik,telur,"kailan , potong , telur , bawang putih , minyak menumis , saus tiram , kaldu jamur , gula , garam , air",9,"1) Tumis bawang putih sampai harum dan berwarna kecoklatan
2) Masukkan telur, orak arik merata
3) Masukkan saus tiram, kaldu jamur, garam gula, aduk rata
4) Tambahkan kailan dan sedikit air
5) Aduk merata sampai kailan layu, jgn terlalu lama memasaknya supaya kailannya masih fresh dan garing, sajikan",5,4
8397,tumis kacang panjangudang,udang,"kacng panjng , udang buang kulit badan , sisa ujung , bawang merah diiris , bawang putih diiris halus , saus tiram , minyak sayur menumis bawang nya , garam , tauco secukup ny ,  suka  , air secukup ny tumis",9,"1) Tumis bwang putih n merah dngan mnyak hingga harum,trus masuk kan udang di onseng2 hingga mateng
2) Setelah itu masuk kan kacng panjang yg sudah dicuci,, trus masuk kan air ny untuk menumis,
3) Baru masuk kan garam,tauco,saus tiram tadi,di onseng2 hingga kacang panjang matang de.n siap disajikan",3,4
8399,tumis buncistahutauge simpel,tahu,"genggam buncis , potong menyerong , tahu putih , potong dadu , genggam tauge , saos tiram , kecap manis , bawang merah , tipis , bawang putih , tipis , garam merica",8,"1) Tumis bawang merah dan bawang putih sampai harum.
2) Masukan tahu putih, aduk sampai berubah warna.
3) Tambahkan sedikit air, kemudian masukan sayuran. Beri bumbu, lalu koreksi rasa.",3,4
8400,camilan omlet telur,telur,"mie instan tnp bumbu , telur , tepung terigu , tepung maizena , bumbu halus , bawang putih , bawang merah , garam , penyedap , gula pasir",10,"1) Rebus mie hingga setengah matang.lalu tiriskan.
2) Campur mie tadi dengan bumbu halus,telur, dan tepung.
3) Kemudian goreng hingga kecoklatan.",3,4
8401,udang saos mentega bolognais keju,udang,"udang kupas , bawang bombai , cincang , bawang putih , geprek , plastik mentega , saos bolognais , saos tiram , air , garam , gula , penyedap , merica , keju parut taburan",8,"1) Goreng udang dg mentega sampai berubah warna,tiriskan
2) Sisa mentega dipenggorengan yg masih panas,langsung gunakan untuk menumis bawang putih dan bombai sampa harum
3) Masukkan kembali udang, tambah air sedikit (yg suka kuah boleh dibanyakin sedikit)
4) Tambahkan semua bumbu, setelah selesai dan air mengering.. angkat, sajikan dengan taburan keju",4,4
8402,cah sawi hijau tahu putih,tahu,"sawi hijau , tahu putih potong kotak goreng mateng , bawang merah , bawang putih cincang , cabe m rawit m tipis , minyak menumis , gula pasir , royco ayam , saos tiram kecap asin",9,"1) Tumis bamer baput, dan cabe. Tambahkan sawi,tahu aduk rata. Masukan saos tiram, kecap asin dan royco gula pasir tambahkan air sedikit, tutup sbentar
2) Aduk rata. Angkat, sajikan",2,4
8403,lumpia rebung ebi telur,telur,"kulit lumpia , rebung , ebi , telur , bawang putih , garam , gula , mecin , lada",6,"1) Rebus rebung, potong tipis dan rendam
2) Potong korek api
3) Rendam ebi dan tumis bawang merah yg digeprek, masukan ebi, telur kocok dan rebung aduk2 tambahkan bumbu2
4) Bungkus dng kulit lupia, goreng
5) Siap dihidangkan",5,4
8404,lokio tahu teriyaki,tahu,"tahu potong goreng sebentar sisihkan , siangi bawang lokio kulit ari sisihkan , btng cabe merah , bawang merah , bawang putih , paprika hijau , kecap manis , saos teriyaki , gula garam merica",9,"1) Potong2 bawang merah bawang putih cabe dan paprika
2) Siapkan minyak lalu tumiskan bawang sampai wangi tambah kan paprika dan cabe merah
3) Masukan tahu yg sudah digoreng dan lokio
4) Tambahkan kecap manis,saos teriyaki,garam,merica,gula koreksi rasa dan siap disajikan
5) Selamat mencoba mom",5,4
8406,tahu telor bumbu pecel,telur,"tahu an , telor , bawang merah geprek , bawang putih geprek , garam , kecap , bumbu pecel , air utk campuran bumbu pecel",8,"1) Tahu dipotong dadu, goreng sampai agak kecoklatan tapi tidak sampai kering, tiriskan
2) Kocok telur, masukkan tahu yg sudah digoreng, bawang merah, bawang putih, kecap, garam (kalo saya garamnya sejumput aja, karena udh ada asin dari bumbu pecelnya)
3) Goreng telur dan campur air dengan bumbu pecel. Siap dihidangkan bun",3,4
8410,cah kembang kol telur,telur,"kembang kol , telur , bawang putih , bawang merah , cabe merah , daun bawang , tomat , gula , garam , kecap ikan , merica",10,"1) Bawang merah, bawang putih diiris halus
2) Cabe merah, tomat diiris sedang, bawang daun diiris serong, kembang kol dipotong per kuntum
3) Tumis bawang putih,bawang merah,cabe,sampe harum,masukan kembang kol,tomat, beri air sedikit
4) Setelah agak layu masukan telur tunggu sebentar lalu aduk
5) Masukan kecap ikan,gula,garam,merica,cicipi..terakhir masukan daun bawang aduk sebentar angkat sajikan selagi panas",5,4
