foodId;Title;Category;Ingredients;Total_Ingredients;Steps;Total_Steps;Loves
6094;tumis buncis tahu bakso udang ;udang;"[(""batang buncis potong serong"", ""10 batang""), (""tahu kuning potong"", ""1 kotak""), (""udang potong"", ""50 gram""), (""bakso potong"", ""3 butir""), (""bawang putih cacah"", ""2 siung""), (""cabai rawit merah"", ""5 buah""), (""cabai merah"", ""3 buah""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""penyedap"", ""1/2 sdt""), (""air"", ""100 ml"")]";9;"1) Goreng tahu hingga matang. Sisihkan.
2) Tumis bawang putih hingga kecoklatan dan harum, masukkan potongan cabe. Masukkan bakso dan udang. Tumis sebentar.
3) Masukkan buncis dan tahu. Oseng2 lalu tambahkan gula, garam, penyedap dan sedikit air. Tumis hingga matang. Jangan terlalu lama agar buncis masih garing.
4) Sajikan";4;6
6098;kering tempe simple;tempe;"[(""papan tempe potong tipis korek api"", ""1 papan""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""cabai merah"", ""5 buah""), (""daun salam"", ""1 lembar""), (""gula merah"", ""1 sdm""), (""garam"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""kecap manis"", ""3 sdm""), (""minyak air menumis"", ""Secukupnya"")]";8;"1) Goreng tempe yg sudah dipotong hingga garing, sisihkan.
2) Iris tipis bawang merah dan bawang putih, iris serong cabai. Lalu tumis bawang merah dan bawang putih dengan minyak hingga wangi, lalu masukkan cabai merah, gula merah dan daun salam, dan kecap. Tambahkan sedikit air.
3) Biarkan gula merah hingga meleleh sambil diaduk2, lalu tambahkan garam dan lada. Koreksi rasa.
4) Masukkan tempe dan aduk hingga rata. Kering tempe siap dinikmati";4;6
6099;telor kecap;telur;"[(""telor rebus kupas"", ""5 butir""), (""gula pasir"", ""1 sdm""), (""kecap"", ""3 sdm""), (""air panas"", ""100 ml"")]";5;1) Panaskan gula pasir dgn teflon sampai berbuih/coklat karamel(jgn diaduk ya dan apinya kecil aja)..setelah itu tuang airnya.masukkan telor dan kecap.sampai warna yg diinginkan.angkat masak sesuai keinginan.;1;6
6103;telor sambel pete;telur;"[(""telor ayam rebus"", ""5 butir""), (""kupas"", ""[deskripsi]""), (""papan pete"", ""2 papan""), (""kupas"", ""[deskripsi]""), (""bumbu halus"", ""[deskripsi]""), (""cabe merah"", ""10 buah""), (""bawang merah"", ""5 siung""), (""kemiri"", ""2 butir""), (""tomat"", ""1 buah""), (""garam"", ""1/2 sdt""), (""gula"", ""1/2 sdt"")]";8;"1) Goreng telur ayam yg sudah di rebus,sampai kulit luarnya agak kering
2) Belender/ulek cabe bawang,tomat,kemiri hingga halus
3) Panaskan minyak,tumis bumbu halus sampe harum
4) Setelah harum,masukkan Pete dan beri sdkit air,masak 5 menit agar bumbu benar"" matang
5) Beri gula garam,tes rasa..terakhir masukkan telur aduk"" 5 menit..angkat,sajikan";5;6
6116;udang pete sambel;udang;"[(""udang"", ""200 gram""), (""papan petai"", ""2 papan""), (""cabai merah"", ""10 buah""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""3 siung""), (""tomat merah tipis"", ""1 buah""), (""garam"", ""1/2 sdt"")]";7;"1) Bersihkan udang lumuri garam dan goreng hingga matang sisihkan
2) Haluskan bawang merah, bawang putih dan cabe
3) Tumis bumbu yang dihaluskan masukkan tomat dan pete masak hingga agak kering beri garam dan masukkan udang aduk hingga rata";3;6
6120;ayam goreng sambal penyet ala kadar;ayam;"[(""ayam potong"", ""1/2 kg""), (""racik ayam goreng"", ""1 sachet""), (""bumbu sambal"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""3 siung""), (""cabe rawit"", ""15 buah""), (""cabe merah"", ""5 buah""), (""garam"", ""1/2 sdt""), (""minyak goreng"", ""Secukupnya"")]";9;"1) Potong ayam sesuai selera, cuci bersih, tiriskan
2) Rebus ayam bersamaan dengan bumbu racik ayam goreng
3) Sambal; panaskan minyak goreng, goreng sebentar cabe dan bawang., tiriskan lalu ulek cabe dan bawang, tambahkan garam.,lalu tuang 5sdm minyak sisa goreng bumbu..tes rasa
4) Goreng ayam yang sudah direbus sampai kecoklatan, angkat lalu penyet ayamnya..tuangi sambal di atas ayam";4;6
6124;sambal balado telur ikan cue;telur;"[(""telur"", ""5 butir""), (""rebus kupas kulitnya"", ""[deskripsi]""), (""bgks ikan cue"", ""1 bungkus""), (""goreng matang"", ""[deskripsi]""), (""bumbu"", ""[deskripsi]""), (""cabe merah"", ""10 buah""), (""cabe rawit"", ""10 buah""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""3 siung""), (""daun jeruk"", ""2 lembar""), (""garam"", ""1/2 sdt""), (""gula"", ""1/2 sdt""), (""air"", ""50 ml"")]";10;"1) Uleg/blender smua bumbu
2) Lalu tumis bumbu di minyak yg sdh panas,sampai baunya harum,lalu masukan air sedikit
3) Lalu masukan ikan cue dan telur rebus.test rasa.done";3;6
6125;udang rebus mentega;udang;"[(""udang udang jerebung"", ""250 gram""), (""mentega"", ""2 sdm""), (""lada"", ""1/4 sdt""), (""kecap ikan"", ""1 sdt""), (""kecap inggris"", ""1 sdt""), (""saos sambal kecap cocolan"", ""Secukupnya"")]";6;"1) Bersihkan udang dan buang kepalanya
2) Panaskan mentega
3) Masukan udang dan bumbu2
4) Masak sebentar hingga udang berubah warna angkat dan sajikan bersama saus dan kecap";4;6
6129;terong udang;udang;"[(""bawang putih"", ""2 siung""), (""bawang merah"", ""3 siung""), (""lombok merah"", ""5 buah""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""daun jeruk"", ""2 lembar""), (""udang"", ""100 gram""), (""terong"", ""1 buah""), (""air"", ""100 ml"")]";10;"1) Haluskan bawang putih, bawang merah dan lombok
2) Tumis bumbu halus sampai harum, lalu masukkan daun jeruk, gula, garam dan beri air, masukkan terong.
3) Masak hingga terong lunak lalu masukkan udang rebus
4) Masak hingga matang dan selamat menyajikan";4;6
6131;telor ikan kakap tepung serbaguna;telur;"[(""telor ikan dbersihan"", ""200 gram""), (""tepung bumbu"", ""3 sdm""), (""minyak"", ""Secukupnya""), (""air jeruk nipis"", ""1 sdm""), (""garam"", ""1/4 sdt"")]";5;"1) Rebus telor ikan dgn air jeruk nipis dan garam selama 15 menit
2) Angkat potong sesuai selera
3) Lumuri telor dgn tepung serbaguna
4) Goreng dgn api sedang,angkat sajikan dgn saus.";4;6
6133;soup ayam kembang tahu fucuk kai ;ayam;"[(""kembang tahu"", ""2 lembar""), (""ayam potong"", ""1/4 kg""), (""bumbu"", ""[deskripsi]""), (""bawang putih cincang halus"", ""2 siung""), (""garam"", ""1 sdt""), (""gula pasir"", ""1/2 sdt""), (""penyedap ayam"", ""1/2 sdt""), (""air"", ""700 ml"")]";6;"1) Air secukupnya,masukan bawang putih yg di cincang,masukan ayam diamkan hingga mendidih,setelah mendidih sobek2 kembang tahu sambil masukan kembang tahu ke dalam rebusan ayam,masukan penyedap,gula pasir,dan garam,cek rasa,tunggu kembang tahu layu lalu.lalu matikan siap di hidangkan.
2) Nb:bisa di tambah brokoli,wortel dsb sesuai selera..";2;6
6137;tempe maknyuus;tempe;"[(""tempe"", ""1 papan""), (""adonan"", ""[tidak disebutkan]""), (""tepung terigu"", ""5 sdm""), (""gula"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""kunir haluskan"", ""1 cm""), (""lada"", ""1/4 sdt""), (""bawang pre tipis"", ""1 batang""), (""telur ayam"", ""1 butir""), (""air"", ""Secukupnya"")]";10;"1) Iris tempe.. jangan terlalu tebal
2) Masukkan smua bahan2 adonan hingga menjadi satu. Adonaan jangan terlalu encer
3) Setelah itu celupkan tempe satu persatu. Lalu goreng.";3;6
6144;nasi tim tuna;ikan;"[(""¹ ikan tuna fillet"", ""1 potong""), (""bawang bombai"", ""1/2 buah""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""3 siung""), (""cabe rawit"", ""5 buah""), (""cabe keriting"", ""3 buah""), (""lengkuas"", ""1 ruas""), (""salam serai"", ""1 batang""), (""gula garam penyedap"", ""Secukupnya""), (""nasi tim"", ""1 mangkok"")]";10;"1) Goreng Tuna fillet kemudian suwir2
2) Haluskan bumbu kemudian tumis sampai harum
3) Lalu masukkan suwiran ikan tuna,masak sampai matang dan koreksi rasa,jika di rasa pas kemudian tata dalam mangkok kecil untuk di bentuk sedemikian hingga
4) Nasi tim tuna siap di santap selagi hangat";4;6
6147;tahu tepung krispi;tahu;"[(""kotak tahu putih"", ""1 kotak""), (""batang daun bawang"", ""1 batang""), (""tepung terigu segitiga biru"", ""3 sdm""), (""tepung serba sajiku"", ""2 sdm""), (""garam"", ""1/2 sdt""), (""air"", ""Secukupnya""), (""minyak"", ""Secukupnya"")]";7;"1) Kerat-kerat tahu jangan sampai putus. Kemudian Rendam tahu dengan garam 5 menit.
2) Buat adonan tepung, tambah daun bawang
3) Goreng sampai kekuningan";3;6
6150;chicken bbq with pineapple;ayam;"[(""dada ayam"", ""200 gram""), (""nanas"", ""1/4 buah""), (""garam"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""bbq saus"", ""3 sdm"")]";5;"1) Dada ayam ditaburi garam dan lada (bolak balik) lalu oles dengan bbq saus
2) Potong nanas seukuran dadu (sesuai selera)
3) Siapkan oven yg sudah dipanaskan, masukan dada ayam dgn potongan nanas (siram kembali dgn bbq sausnya)
4) Masak kurang lebih 30 menit, dada ayam siap disajikan.";4;6
6158;spaghetti carbonara udang;udang;"[(""spaghetti"", ""100 gram""), (""keju cheddar diparut"", ""50 gram""), (""susu cair"", ""150 ml""), (""bawang putih"", ""2 siung""), (""bawang bombai"", ""1/2 buah""), (""garam"", ""1/2 sdt""), (""udang"", ""100 gram""), (""minyak olive oil"", ""1 sdm"")]";8;"1) Rebus spaghetti sampai al dente. Tambahkan minyak dan garam di air rebusan
2) Panaskan wajan berisi sedikit minyak. Masukan bawang putih dan bawang bombay. Lalu masukkan udang. Masak sampai udang matang kemerahan lalu angkat
3) Membuat saus: Panaskan susu dan masukkan keju sampai lumer. Tambahkan air sedikit. Biarkan sampai mengental sambil diaduk2
4) Tuang saus ke spaghetti yg sudah direbus dan tambahkan udang yg sudah matang
5) Spaghetti siap disajikan";5;6
6159;oseng kacang panjang udang;udang;"[(""kacang panjang potong"", ""1 ikat""), (""udang kupas"", ""100 gram""), (""bawang putih diiris tipis"", ""2 siung""), (""bawang merah diiris tipis"", ""3 siung""), (""cabai keriting merah diiris menyamping"", ""5 buah""), (""merica bubuk"", ""1/4 sdt""), (""saos tiram"", ""1 sdm""), (""air putih"", ""100 ml"")]";8;"1) Tumis bawang putih, bawang merah, cabai merah sampai harum
2) Masukan kacang panjang yang sudah dicuci bersih
3) Masukan gula, garam, merica, saos tiram dan air putih. Aduk rata tunggu sampai air tumisan mendidih
4) Masukan udang kupas aduk kembali kemudian tutup wajan biarkn air menyusut dan kacang panjang menjadi layu *request dari paksu*
5) Angkat dan sajikan";5;6
6166;tempe kukus sambal tomat;tempe;"[(""papan tempe"", ""1 papan""), (""cabe rawit hijau"", ""10 buah""), (""cabe merah"", ""5 buah""), (""tomat"", ""1 buah""), (""bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""trasi bakar"", ""1/2 sdt""), (""garam"", ""1/2 sdt""), (""gula merah"", ""1 sdm"")]";9;"1) Kukus tempe, tomat, bawang merah putih dan cabe, ak taruh di atas magic com pas bareng masak nasi
2) Uleg bahan yang dikukus kecuali tempe bersama Trasi, garam dan gula merah
3) Setelah sambal jadi, penyet tempe, hmmm.... Enak";3;6
6170;sayur tahu kentang;tahu;"[(""kentang"", ""2 buah""), (""tahu kuning"", ""1 kotak""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""cabai keriting merah"", ""5 buah""), (""cabai setan"", ""5 buah""), (""santan kara"", ""65 ml""), (""kunyit goreng"", ""1 cm""), (""masako"", ""1/2 sdt"")]";9;"1) Haluskan duo bawang,kunyit Dan cabai, potong dadu tahu Dan kentang goreng sebentar Dan sisihkan.
2) Panaskan wajan Dan minyak untuk menumis bumbu halus, setelah baunya harum masukan air tunggu sampai bumbu matang benar, masukan kentang Dan tahu,
3) Setelah meletup letup masukan masako,gula Dan Santan, aduk agar Santan tidak pecah,koreksi Rasa Dan siap disajikan.";3;6
6172;ayam goreng langsung;ayam;"[(""ayam"", ""1/2 kg""), (""bawang putih"", ""3 siung""), (""biji ketumbar"", ""1 sdt""), (""kaldu jamur"", ""1/2 sdt""), (""garam"", ""1 sdt""), (""merica"", ""1/4 sdt""), (""cuka"", ""1 sdt""), (""minyak goreng"", ""Secukupnya"")]";8;"1) Potong2 ayam menjadi 10 bagian kecil
2) Ulek kasar bawang putih,balurkan ke ayam,tambahkan garam, ketumbar,lada dan kaldu jamur,balurkan secara merata
3) Tambahkan cuka aduk rata. Diamkan 15 menit (lebih lama lebih meresap)
4) Goreng di minyak panas sampai matang..sajikan..";4;6
6174;sayur sop bakso sapi;sapi;"[(""buncis"", ""50 gram""), (""wortel"", ""1 buah""), (""bakso sapi"", ""10 butir""), (""bawang putih"", ""2 siung""), (""daun bawang"", ""1 batang""), (""seledri lupa ga seledri"", ""1 batang""), (""merica"", ""1/4 sdt""), (""garam"", ""1 sdt"")]";8;"1) Iris wortel, rebus dalam air mendidih, ga lama kemudian masukkan irisan buncis
2) Sesudah setengah matang masukkan bakso
3) Haluskan merica, bawang putih dan garam, masukkan ke dalam panci rebusan tadi
4) Terakhir sebelum diangkat, masukkan irisan daun bawang dan seledri
5) Sajikan";5;6
6176;sphagetti saos tuna pedas;ikan;"[(""sphagetti"", ""100 gram""), (""bawang putih"", ""2 siung""), (""rajang halus"", ""[deskripsi]""), (""bawang bombai"", ""1/4 buah""), (""dadu"", ""[deskripsi]""), (""saos tuna pedas lafonte"", ""1 sachet""), (""keju"", ""Secukupnya""), (""saos sambal kecap"", ""Secukupnya"")]";6;"1) Rebus sphagetti sesuai petunjuk dengan sedikit garam dan minyak,tiriskan
2) Tumis bawang putih dan bawang bombai hingga harum
3) Masukkan saos tuna pedas,saos sambal dan kecap,cek rasa
4) Masukkan sphagetti,aduk"" sampai tercampur rata,bisa juga disiram di atas sphagetti,terakhir taburi keju parut";4;6
6177;spicy beef teriyaki;sapi;"[(""daging sapi has"", ""200 gram""), (""tipis"", ""[deskripsi]""), (""bawang bombai"", ""1/2 buah""), (""memanjang"", ""[deskripsi]""), (""cabai rawit hijau"", ""5 buah""), (""serong"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""cincang"", ""[deskripsi]""), (""jahe"", ""1 cm""), (""geprek"", ""[deskripsi]""), (""minyak goreng menumis"", ""2 sdm""), (""saus teriyaki"", ""3 sdm""), (""air"", ""100 ml""), (""merica bubuk"", ""1/4 sdt""), (""gula pasir"", ""1/2 sdt"")]";10;"1) Tumis bawang bombay, bawang putih, jahe & cabe rawit hingga harum.
2) Masukkan daging. Tumis hingga berubah warna
3) Tambahkan saus teriyaki, merica bubuk, gula pasir. Aduk hingga larut.
4) Tambahkan air. Masak sampai meresap.";4;6
6194;sayur pakcoy jagung udang;udang;"[(""pakcoy"", ""1 ikat""), (""jagung muda"", ""2 buah""), (""udang kupas"", ""100 gram""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""3 siung""), (""bawang bombai"", ""1/4 buah""), (""cabai"", ""5 buah""), (""garam"", ""1/2 sdt""), (""gula penyedap organik"", ""1/2 sdt""), (""air minyak goreng"", ""Secukupnya"")]";9;"1) Iris tipis bawang merah, bawang putih dan bawang bombay. Potong serong cabai rawit dan cabai keriting.
2) Tumis bombay, bawang merah, dan bawang putih sampai harum lalu susul cabainya.
3) Masukkan udang, oseng bentar lalu masukin jagung serut.
4) Tambah air dikit, masukkan gula, garam dan penyedap rasa. Cek rasanya, baru masukkan sawi. Selesai!";4;6
6197;sambal ijo ikan teri tempe;tempe;"[(""ikan teri"", ""50 gram""), (""balok tempe dipotong memanjang seukuran ikan teri"", ""1/2 papan""), (""batang daun bawang serong"", ""1 batang""), (""dihaluskan"", ""[deskripsi]""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""cabe hijau"", ""10 buah""), (""cabe rawit hijau"", ""5 buah""), (""tomat hijau"", ""1 buah""), (""garam"", ""1/2 sdt""), (""gula"", ""1/4 sdt""), (""kaldu bubuk"", ""1/2 sdt"")]";10;"1) Goreng ikan teri sampe matang kecoklatan dan garing, sisihkan
2) Goreng tempe hingga garing, sisihkan
3) Tumis bumbu yang telah dihaluskan (aq pake chopper) dengan minyak panas sampe matang (kalo aq, sampe disambal ga ada air lagi) kemudian matikan apinya
4) Jika sambal udah agak hangat kemudian masukkan ikan teri, tempe dan daun bawang kemudian aduk hingga rata (gunanya agar ikan terinya tetep garing)
5) Jika dah diaduk rata, sambal ikan teri siap diangkat dan disajikan. Selamat mencoba ya";5;6
6198;sambal jeki udang;udang;"[(""jeki alias jengkol"", ""100 gram""), (""udang"", ""150 gram""), (""bwgmerh"", ""4 siung""), (""bawang putih"", ""2 siung""), (""cabe merah"", ""5 buah""), (""tomat merah"", ""1 buah""), (""minyk goreng"", ""2 sdm""), (""garam"", ""1/2 sdt""), (""gula"", ""1/4 sdt"")]";9;"1) Rendam jengkol semalaman
2) Lalu cuci bersh,potong2,goreng tutup.
3) Udang kupas bersh lalu cuci bersh,lalu kash garam sdkit nperasin jeruk npis lalu goreng
4) Lalu tumis semua bumbu n cabe hingga mtng lalu masukan jeki n udang lalu tes rasa,
5) Angkat sajikan.";5;6
6201;chicken fire;ayam;"[(""potong ayam dibaluri bawang putih"", ""1/2 kg""), (""jahe"", ""1 cm""), (""cuka"", ""1 sdt""), (""merica"", ""1/4 sdt""), (""tepung sajiku"", ""1 bungkus""), (""bumbu fire wings"", ""[tidak disebutkan]""), (""bawang putih ulek geprek"", ""2 siung""), (""saos tomat"", ""2 sdm""), (""saos sambal saus sambal abc"", ""2 sdm""), (""saus tiram"", ""1 sdm""), (""lada"", ""1/4 sdt""), (""bon cabe level ak cabe rawit"", ""1 sdm""), (""kecap manis"", ""1 sdm"")]";10;"1) Masukkan ayam ke tepung sajiku remas pelan lalu goreng jika kecoklatan angkat,sisihkan
2) Tumis bawang putih yang diulek tadi dengan blueband hingga harum, masukkan smua saus & bumbu pelengkap lainnya aduk, beri sedikit air aduk lagi sampai mengental masukkan ayam goreng tepung tadi aduk sampai bumbu merata
3) Angkat dan sajikan";3;6
6202;chicken geprek sambel ijo;ayam;"[(""dada ayam chicken"", ""1 potong""), (""sambel"", ""[deskripsi]""), (""cabe rawit ijo"", ""15 buah""), (""bawang putih"", ""1 siung""), (""cabe ijo"", ""5 buah""), (""garem"", ""1/2 sdt""), (""minyak goreng"", ""2 sdm"")]";7;"1) Siapkan ayam chicken. saya pake yang sudah jadi beli di fried chicken aja
2) Bumbu sambel : siapkan bumbu sambel, panaskan minyak goreng..
3) Lalu goreng sebentar bawang putih, cabe rawit ijo dan cabe ijo angkat dan ulek jangan halus2 banget ya beri sedikit minyak yang tadi bekas gorengnya trus geprek chickennya dan sajikan diatas coetnya ya biar lebih... MANTAAPPPP";3;6
6203;cheesy steamed egg;telur;"[(""telur"", ""3 butir""), (""kocok lepas"", ""[deskripsi]""), (""keju parut"", ""50 gram""), (""garam lada"", ""Secukupnya"")]";3;1) Campurkan semua bahan dalam wadah tahan panas, kemudian kukus selama 15 menit. Sajikan,,;1;6
6205;sambal matah tongkol;ikan;"[(""ikan tongkol kukus"", ""1 ekor""), (""goreng"", ""[instruksi]""), (""suir"", ""[instruksi]""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""2 siung""), (""cabe rawit hijau"", ""10 buah""), (""cabe rawit merah"", ""5 buah""), (""serai ambil putih"", ""1 batang""), (""daun kemangi"", ""1 ikat""), (""jeruk nipis"", ""1 buah""), (""gula"", ""1/4 sdt""), (""garam"", ""1/2 sdt""), (""kecap"", ""1 sdm""), (""minyak goreng dipanaskan"", ""3 sdm"")]";10;"1) Campur cabe,bawang,serai,gula,garam
2) Tuang minyak panas ke dalam campuran nomer 1, aduk rata sampai bawang layu
3) Masukkan tongkol dan kemangi. Aduk rata
4) Tambahkan perasan jeruk dan kecap secukupnya. Aduk rata
5) Sambal matah tongkol siap dihidangkan..";5;6
6208;telor dadar endol;telur;"[(""telur ayam"", ""2 butir""), (""daging ayam cincang"", ""50 gram""), (""stgh terigu"", ""1 sdm""), (""daun bawang"", ""1 batang"")]";4;"1) Cincang daging ayam,iris daun bawang
2) Satukan bahan,tambah garam dan sasa
3) Kocok dan goreng";3;6
6209;kerupuk udang;udang;"[(""udang"", ""100 gram""), (""tepung kanzi"", ""50 gram""), (""bokol bawang puti"", ""1 bonggol""), (""garam sm penyedap secukup nya"", ""1/2 sdt"")]";4;"1) Udang di rebus sampe berubah warna
2) Bawang puti jae di belender lalu. Udang klu sudah dingin di belender sama air rebus tdi kalu sudah di rebus lagi sampe benar2 mendidi. Dn tepung kanzi di taruk di bak setelah mendidi di tuangkan ke kanzi sedi kit demi sediki di aduk sm entong kayu. Setelah jdi adonan lalu di kukus sampe mengenyal lalu di dingin kan kalu sudah dingin dn keras baru bisa di iris dn di jemur sampe kering baru bisa d goreng";2;6
6218;oseng bayam telur;telur;"[(""telur"", ""2 butir""), (""bayam"", ""1 ikat""), (""tomat potong"", ""1 buah""), (""bawang merah"", ""3 siung""), (""bawang putih cincang"", ""2 siung""), (""sejumput garam"", ""1/4 sdt""), (""sejumput kaldu jamur"", ""1/4 sdt""), (""minyak kelapa"", ""1 sdm"")]";8;"1) Goreng bawang merah dengan sedikit minyak kelapa, masukkan tomat, tunggu hingga sedikit layu, masukkan telur, aduk2 hingga matang, tambahkan sedikit garam, pindahkan kedalam piring saji
2) Tumis bawang putih dengan sedikit minyak kelapa, masukkan bayam, aduk2 hingga layu, gunakan api kecil, dan tambahkan sedikit kaldu jamur
3) Hidangkan bersama masakan telur sebelumnya";3;6
